POI_Query,POI_Categories,POI_Name,POI_Address,POI_Mean_Bayesian_Adj_Rating_Norm,POI_FSQ_Bayesian_Adj_Rating_Norm,POI_FSQ_Bayesian_Adj_Rating,POI_FSQ_Rating,POI_FSQ_Num_Ratings,POI_Yelp_Bayesian_Adj_Rating_Norm,POI_Yelp_Bayesian_Adj_Rating,POI_Yelp_Rating,POI_Yelp_Num_Ratings
Restaurants,Restaurants,Rivera's Bar & Grill,"858 N 13th St San Jose, CA 95112",0.6101342346115787,,,,,0.6101342346115787,3.8959487960242143,1.0,1.0
Restaurants,"Cantonese Restaurant, Dim Sum Restaurant, Seafood Restaurant",Riverside Seafood Restaurant,"1201 Vicente St (btw 23rd Ave & 24th Ave), San Francisco, CA 94116",0.4632294993102632,0.4045792804690618,7.5865182471644275,5.9,60.0,0.5218797181514646,3.699070864499437,3.5,356.0
Restaurants,"Desserts, Food Stands",Rize Up Bakery,"San Francisco, CA 94118",0.6470805327867667,,,,,0.6470805327867667,3.978368495932899,4.5,49.0
Restaurants,"Salad Restaurant, Sushi Restaurant",RnR Sushi & Bowls,"4151 Piedmont Ave, Oakland, CA 94611",0.6848313759711526,0.591841196843344,8.08912744941798,7.8,43.0,0.7778215550989612,4.270025207347692,4.5,549.0
Restaurants,"Food Trucks, Tacos",Road House 48,"326 Commercial St San Jose, CA 95112",0.6209055976997555,,,,,0.6209055976997555,3.919977523046485,5.0,5.0
Restaurants,"Beer, Wine & Spirits, Delis",Roadside Rosy's Liquor Grocery and Deli,"1018 Columbus Ave San Francisco, CA 94133",0.6146267590850559,,,,,0.6146267590850559,3.905970707209489,4.0,6.0
Restaurants,"Chicken Shop, Food Delivery Services, Wraps",Roadside Rotisserie,"601 Mission Bay Boulevard N San Francisco, CA 94158",0.6169523869868668,,,,,0.6169523869868668,3.91115871150853,4.5,4.0
Restaurants,Burgers,Roam Artisan Burgers,"1785 Union St San Francisco, CA 94123",0.649205073391155,,,,,0.649205073391155,3.983107915244333,4.0,1610.0
Restaurants,"American Restaurant, Burger Joint, Fast Food Restaurant",Roam Artisan Burgers,"1923 Fillmore St (btwn Bush & Pine St), San Francisco, CA 94115",0.7657506073467831,0.8835249767354081,8.872003940059217,9.0,983.0,0.6479762379581582,3.9803666325549414,4.0,1337.0
Bars,"Armenian, Mediterranean, Wine Bars",Roaming Goat,"1830 Union St San Francisco, CA 94123",0.6312492461788469,,,,,0.6312492461788469,3.943052105500328,4.5,24.0
Restaurants,Restaurant,Roaming Hunger,"2646 California St, San Francisco, CA 94115",,,,,,,,,
Restaurants,"Cafes, Coffee, and Tea Houses, Restaurant",Roast Co.,"1552 Beach St, Oakland, CA 94608",,,,,,,,,
Restaurants,"Burgers, Live/Raw Food, Wraps",Roasted and Raw,"607 14th St Oakland, CA 94612",0.6840337387034119,,,,,0.6840337387034119,4.060803605612144,4.5,123.0
"Bars, Restaurants","Bars, Comfort Food, Soul Food",Rob Bens Restaurant & Lounge,"3627 San Pablo Ave Emeryville, CA 94608",0.6296237587365434,,,,,0.6296237587365434,3.939425972604287,4.0,200.0
Restaurants,"Italian Restaurant, Pizzeria",Roba's Pizza Cafe,"2320 Powell St, Emeryville, CA 94608",0.5725809051052995,0.5725809051052995,8.0374330096031,6.6,15.0,,,,
"Bars, Restaurants","Burger Joint, Mexican Restaurant, Wine Bar",Robberbaron,"2032 Polk St (btwn Pacific & Broadway), San Francisco, CA 94109",0.6895986900485953,0.6789582369801014,8.32294875645999,8.5,163.0,0.7002391431170893,4.096954577012336,4.5,165.0
Restaurants,Sushi Restaurant,Robin,"620 Gough St, San Francisco, CA 94102",0.7032170362050938,0.7672771562063398,8.55999589554551,8.9,208.0,0.6391569162038477,3.960692513947937,4.0,495.0
Restaurants,"American (New), Cafes, Sandwiches",Robin's Cafe,"3153 17th St San Francisco, CA 94110",0.6222053834649055,,,,,0.6222053834649055,3.922877081540851,4.0,83.0
Restaurants,"American Restaurant, Café, Sandwich Restaurant",Robin's Cafe at ODC,"3153 17th St (Shotwell St), San Francisco, CA 94110",0.5735813111238326,0.5735813111238326,8.040118089840663,7.7,62.0,,,,
Restaurants,"Caribbean Restaurant, Mexican Restaurant, Night Club",Roccapulco,"3140 Mission St, San Francisco, CA 94110",0.5261919428153174,0.5261919428153174,7.91292547608338,6.3,27.0,,,,
Restaurants,"American (Traditional), Breakfast & Brunch, Italian",Rocco's Caf,"1131 Folsom St San Francisco, CA 94103",0.6465542195120048,,,,,0.6465542195120048,3.9771943977334487,4.0,1103.0
Restaurants,"American Restaurant, Italian Restaurant",Rocco's Cafe,"1131 Folsom St (btw 7th & 8th St), San Francisco, CA 94103",0.4738287314948339,0.4738287314948339,7.772383114994755,7.5,251.0,,,,
Bars,Cocktail Bar,Rock Bar,"80 29th St (at Tiffany Ave), San Francisco, CA 94110",0.5771853097913078,0.5304760147375575,7.924423884371215,7.7,185.0,0.6238946048450582,3.9266453919293873,4.0,105.0
Restaurants,"Burgers, Food Trucks",Rock Club Burgers,"San Francisco, CA 94158",0.6035018084409425,,,,,0.6035018084409425,3.881153198044186,3.5,21.0
Restaurants,Restaurant,Rocket Bird,"1030 Illinois St, San Francisco, CA 94107",0.6505857679463861,,,,,0.6505857679463861,3.9861879648441096,4.5,55.0
Restaurants,"Conveyor Belt Sushi, Ramen, Sushi Bars",Rocket Sushi,"1695 Market St San Francisco, CA 94103",0.7096377412584607,,,,,0.7096377412584607,4.1179209437834015,4.5,193.0
Restaurants,American Restaurant,Rockridge Cafe,"5492 College Ave (Lawton Ave.), Oakland, CA 94618",0.5440634023700702,0.5847151220235351,8.070001132387107,7.9,93.0,0.5034116827166053,3.657872422067489,3.5,539.0
Bars,Bar,Rockridge Improvement Club,"5515 College Ave, Oakland, CA 94618",0.6030016803266548,0.6292564068955147,8.189549517292605,8.3,48.0,0.576746953757795,3.821468542124682,3.5,89.0
Bars,"Lounge, Sports Bar",Rocks Den,"4431 Mission St, San Francisco, CA 94112",0.5960073361260179,0.5688669667207965,8.02746483430726,6.8,19.0,0.6231477055312392,3.924979211003356,4.0,95.0
Bars,"Lounge, Mexican Restaurant",Rockwell,"3200 Fillmore St, San Francisco, CA 94123",0.6016559541946305,,,,,0.6016559541946305,3.877035471490504,3.5,25.0
Restaurants,Vietnamese,Rocky Cafe,"2029 Fruitvale Ave Oakland, CA 94601",0.6101342346115787,,,,,0.6101342346115787,3.8959487960242143,1.0,1.0
Restaurants,Hot Dogs,Rocky's Hot Dog Stand,"530 Water St Oakland, CA 94607",0.6153346638589724,,,,,0.6153346638589724,3.9075498992236244,4.0,12.0
Bars,"Bar, Night Club",Rodeo Club,"610 Coleman Ave, San Jose, CA 95110",,,,,,,,,
Bars,"American Restaurant, Chinese Restaurant, Lounge",Roe Restaurant,"651 Howard St, San Francisco, CA 94105",,,,,,,,,
Restaurants,Cafes,Rogue Cafe,"Varies Oakland, CA 94609",0.6140180976013503,,,,,0.6140180976013503,3.904612906853006,4.0,1.0
Restaurants,"Deli, Mediterranean Restaurant",Rogue Chow Deli,"2642 Ashby Ave, Berkeley, CA 94705",0.6167230178186079,,,,,0.6167230178186079,3.910647035401588,5.0,2.0
Restaurants,"Food Trucks, Mexican",Rojas Mexican Food,"6011 E Gish Rd San Jose, CA 95112",0.6167230178186079,,,,,0.6167230178186079,3.910647035401588,5.0,2.0
Restaurants,"Kebab Restaurant, Mediterranean Restaurant",Rojbas Grill,"1901 University Ave (Martin Luther King Jr Way), Berkeley, CA 94704",0.6619617841288876,0.5971084300467482,8.103264653232316,7.2,11.0,0.7268151382110271,4.156240233454312,4.5,253.0
Restaurants,Ramen,Roji Ramen,"4066 Piedmont Ave Oakland, CA 94611",0.62051174456065,,,,,0.62051174456065,3.919098916551749,4.0,63.0
Restaurants,Japanese Restaurant,Roka Akor - San Francisco,"801 Montgomery St (at Jackson St), San Francisco, CA 94133",0.7060365172229448,0.7631366421392699,8.548882795175384,8.7,455.0,0.6489363923066196,3.9825085422231568,4.0,1543.0
Restaurants,"Food Trucks, Sandwiches, Specialty Food",Roli Roti Gourmet Rotisserie,"1 Ferry Bldg San Francisco, CA 94105",0.8325000042963023,,,,,0.8325000042963023,4.392001740773268,4.5,1559.0
Restaurants,"Beverage Store, Thai",Rolling Thai,"135 4th St San Francisco, CA 94103",0.5998495564583175,,,,,0.5998495564583175,3.8730057644103337,3.5,29.0
Restaurants,"Bakery, Donut Shop, Restaurant",Rollo's Donut & Coffee Shop,"602 N 13th St, San Jose, CA 95112",0.6338362325691425,0.6338362325691425,8.20184172583586,8.7,15.0,,,,
Restaurants,"Italian Restaurant, Pizzeria",Roma Antica,"3242 Scott St (Chestnut St), San Francisco, CA 94123",0.6709746945969057,0.5217177428398668,7.900916765909287,7.3,76.0,0.8202316463539446,4.364633521765592,4.5,1174.0
Bars,Lounge,Rome Lounge,"350 E Mission St, San Jose, CA 95112",,,,,,,,,
Restaurants,"Food Trucks, Italian, Soul Food",Rome's kitchen,"1195 Evans Ave San Francisco, CA 94124",0.6250171370827048,,,,,0.6250171370827048,3.929149533744244,5.0,8.0
Restaurants,"Café, Coffee Shop, Restaurant",Romeo's Coffee,"2499 Telegraph Ave, Berkeley, CA 94704",0.5543240333411046,0.5543240333411046,7.988431739453183,6.1,16.0,,,,
Restaurants,"Chinese, Vietnamese",Rong Bien Restaurant,"1111 Story Rd Ste 1080 San Jose, CA 95122",0.43748207499617847,,,,,0.43748207499617847,3.5107968352888355,3.0,266.0
Restaurants,Cantonese Restaurant,Rong's,"3420 Balboa St, San Francisco, CA 94121",0.7351018251838207,,,,,0.7351018251838207,4.17472615186206,4.5,287.0
Restaurants,Vietnamese Restaurant,RongBin Vietnamese Restaurant,"1111 Story Rd, San Jose, CA 95122",,,,,,,,,
Bars,"Cocktail Bar, Lounge",Rooftop,"138 King St, San Francisco, CA 94107",0.6080474555836527,0.6020768135659551,8.11659974733702,7.9,35.0,0.6140180976013503,3.904612906853006,4.0,1.0
"Bars, Restaurants","American Restaurant, Cocktail Bar, Taco Restaurant",Rooftop 25,"25 Lusk St, San Francisco, CA 94107",0.5533039945622187,0.47508523924771223,7.775755569851178,6.7,63.0,0.6315227498767252,3.9436622367940277,4.0,241.0
"Bars, Restaurants","Cocktail Bar, Indian Restaurant",Rooh,"333 Brannan St, San Francisco, CA 94107",0.6474092923743213,0.6483282924717217,8.240738276761292,8.3,242.0,0.6464902922769208,3.9770517890340162,4.0,1094.0
Restaurants,Restaurant,Rookies Sports Lodge Downtown,"99 S 1st St (at W San Fernando St), San Jose, CA 95113",0.5365645951441966,0.5416670073457677,7.954460402079364,7.2,48.0,0.5314621829426255,3.7204474004849395,3.5,288.0
Bars,"Cocktail Bar, Coffee Shop, Restaurant",Room 389,"389 Grand Ave (at Staten Ave), Oakland, CA 94610",0.6651330253778467,0.6914076924758248,8.356362976587324,8.5,242.0,0.6388583582798685,3.960026491755861,4.0,481.0
Restaurants,"Chicken Shop, Thai",Rooster & Rice,"2211 Filbert St San Francisco, CA 94123",0.7722310499655066,,,,,0.7722310499655066,4.257553923939204,4.5,503.0
Restaurants,Thai Restaurant,Rooster & Rice,"3251 20th Ave (Winston Dr), San Francisco, CA 94132",0.5353264301421521,,,,,0.5353264301421521,3.7290677524630396,3.0,83.0
Restaurants,Thai,Rooster & Rice,"303 2nd St San Francisco, CA 94107",0.6363629464152222,,,,,0.6363629464152222,3.9544597338615386,4.0,380.0
Restaurants,Thai,Rooster & Rice,"125 Kearny St San Francisco, CA 94108",0.6371478471116712,,,,,0.6371478471116712,3.9562106881669656,4.0,409.0
Restaurants,"Chicken Shop, Thai",Rooster & Rice,"1 Stanyan St Unit 2 San Francisco, CA 94118",0.6198790839660252,,,,,0.6198790839660252,3.917687579044923,4.0,56.0
Restaurants,Thai Restaurant,Rooster & Rice,"4039 18th St (Hartford St), San Francisco, CA 94114",0.6109515078688001,0.6017501086595102,8.115722874475843,7.6,15.0,0.62015290707809,3.9182984228869078,4.0,59.0
Restaurants,Restaurant,Roots N Shoots,"949 Ruff Dr, San Jose, CA 95110",,,,,,,,,
Restaurants,"American (New), Breakfast & Brunch",Roots Restaurant,"466 Bush St San Francisco, CA 94108",0.5582369777605234,,,,,0.5582369777605234,3.7801765388019617,3.5,153.0
Restaurants,Restaurant,Roots to Water Dance Collective,"970 Grace Ave, Emeryville, CA 94608",,,,,,,,,
Restaurants,"Café, Coffee Shop, Sandwich Restaurant",Rooz Cafe,"1918 Park Blvd (E. 19th St.), Oakland, CA 94606",0.6304490276559944,0.6305002174258693,8.192887892924555,8.3,55.0,0.6303978378861195,3.9411527862328435,4.0,216.0
Bars,"American (Traditional), Beer Bar, German",Rosamunde Sausage Grill,"2832 Mission St San Francisco, CA 94110",0.6457796614456364,,,,,0.6457796614456364,3.975466515738635,4.0,1001.0
Restaurants,Latin American,Rosario Restaurant,"1796 San Jose Ave San Francisco, CA 94112",0.5980965419187793,,,,,0.5980965419187793,3.8690951444180626,3.0,14.0
Restaurants,"Breakfast & Brunch, Italian, Mexican",Rosas Jabal,"2801 Folsom St San Francisco, CA 94110",0.626424916584746,,,,,0.626424916584746,3.9322900043685447,4.5,17.0
Restaurants,"Himalayan/Nepalese, Indian",Rose Indian Cuisine,"1386 9th Ave San Francisco, CA 94122",0.7645489920976946,,,,,0.7645489920976946,4.24041681046862,4.5,447.0
Restaurants,Pizza,Rose Pizzeria,"1960 University Ave Berkeley, CA 94704",0.6743278049921559,,,,,0.6743278049921559,4.039151635500764,4.5,101.0
Restaurants,"Coffee Shop, Restaurant",Rose Restaurant,"1711 McKee Rd, San Jose, CA 95116",,,,,,,,,
Bars,"Breakfast & Brunch, Italian, Wine Bars",Rose's Cafe,"2298 Union St San Francisco, CA 94123",0.47730093884597297,,,,,0.47730093884597297,3.5996246467692514,3.5,1056.0
Restaurants,American (New),Rosemary & Pine,"1725 Alameda St San Francisco, CA 94103",0.6452876000171848,,,,,0.6452876000171848,3.9743688264633166,4.5,46.0
Restaurants,Deli,"Rosenberg Food & Beverage, Liquor","276 Noe St (near 16th St), San Francisco, CA 94114",,,,,,,,,
Restaurants,"Beer, Wine & Spirits, Delis, Sandwiches",Rosenberg's Market,"276 Noe St San Francisco, CA 94114",0.5950753767111158,,,,,0.5950753767111158,3.8623555374184795,3.5,40.0
"Bars, Restaurants","Restaurant, Wine Bar, Winery",Rosenblum Cellars,"10 Clay St, Oakland, CA 94607",0.6226908092373794,0.6226908092373794,8.171927515632227,8.2,78.0,,,,
"Bars, Restaurants","Bar, Brewery, Restaurant",Roses' Taproom,"4930 Telegraph Ave, Oakland, CA 94609",0.7125677310943986,0.7125677310943986,8.413156318958546,8.9,92.0,,,,
Restaurants,"Italian, Pasta Shops, Pizza",Rosie's New York Pizza,"1285 The Alameda San Jose, CA 95126",0.49680826221407876,,,,,0.49680826221407876,3.6431415298517544,3.5,630.0
Restaurants,"Italian Restaurant, Pizzeria",Rosie's New York Pizza,"1285 the Alameda (at Hanchett Ave), San Jose, CA 95126",0.5480673273426756,0.5480673273426756,7.971638800069181,7.2,43.0,,,,
Restaurants,"Beer, Wine & Spirits, Delis",Rossis Deli,"426 Castro St San Francisco, CA 94114",0.7089989617157558,,,,,0.7089989617157558,4.116495956144101,4.5,191.0
Restaurants,Pizza,Rotana Pizza,"705 Geary St San Francisco, CA 94109",0.6102924242091974,,,,,0.6102924242091974,3.896301684941599,3.5,7.0
Restaurants,"Chicken Shop, Food Delivery Services, Pizza",Roti & Pizza,"Emeryville, CA 94608",0.6115594464172105,,,,,0.6115594464172105,3.89912815458321,3.0,2.0
Restaurants,Pizzeria,Rotten City Pizza,"6613 Hollis St, Emeryville, CA 94608",0.6104363913455146,0.5751423549637602,8.044307916657882,7.9,141.0,0.645730427727269,3.9753566852957043,4.0,995.0
Bars,"Dance Clubs, Lounges, Sports Bars",Rouge Nightclub & Lounge,"1500 Broadway St San Francisco, CA 94109",0.40781094684312363,,,,,0.40781094684312363,3.444606564568582,3.0,357.0
Restaurants,Pizza,Round Table Pizza,"1503 N Point St San Francisco, CA 94123",0.4241164183044115,,,,,0.4241164183044115,3.4809807652621574,2.5,149.0
Restaurants,"Buffets, Pizza",Round Table Pizza,"398 Grand Ave Oakland, CA 94610",0.3062444478496084,,,,,0.3062444478496084,3.2180322991813393,2.5,330.0
Restaurants,Pizzeria,Round Table Pizza,"1175 Lincoln Ave, San Jose, CA 95125",0.5445941479055137,0.5916556904307839,8.088629551971264,6.3,7.0,0.49753260538024363,3.644757392585908,3.0,139.0
Restaurants,Pizzeria,Round Table Pizza,"2660 San Bruno Ave (btwn Bacon & Burrows St), San Francisco, CA 94134",0.5286900395625604,0.5826676836861904,8.06450582736556,6.2,9.0,0.47471239543893057,3.5938501312874185,2.5,98.0
Restaurants,Pizzeria,Round Table Pizza,"4523 Mission St (btwn Excelsior & Brazil), San Francisco, CA 94112",0.5735507355336653,0.6147993543268208,8.150746925718321,6.6,1.0,0.5323021167405099,3.7223211224810253,3.0,87.0
Restaurants,"Buffets, Pizza",Round Table Pizza,"5095 Telegraph Ave Oakland, CA 94610",0.4350586029147501,,,,,0.4350586029147501,3.505390560464189,2.5,137.0
Restaurants,Pizza,Round Table Pizza,"3567 Geary Blvd San Francisco, CA 94118",0.42680184818879674,,,,,0.42680184818879674,3.4869714148300073,2.5,146.0
Bars,"Cocktail Bar, Dive Bar, Mexican Restaurant",Route 101,"1332 Van Ness Ave (at Fern St), San Francisco, CA 94109",0.41814521196833593,0.41814521196833593,7.622929078265016,5.9,55.0,,,,
Bars,Bar,Route 101 Bar & Beverage,"1332 S Van Ness Ave, San Francisco, CA 94110",,,,,,,,,
Bars,Dive Bars,Route 101 SF,"1332 Van Ness Ave San Francisco, CA 94109",0.5691998294423457,,,,,0.5691998294423457,3.8046324380499685,3.5,113.0
Restaurants,French Restaurant,Routier,"2801 California St, San Francisco, CA 94115",0.6415692373602676,0.5991047360171233,8.108622719467304,7.7,22.0,0.6840337387034119,4.060803605612144,4.5,123.0
Bars,Bar,Rowe,"651 Howard St (3rd St), San Francisco, CA 94105",,,,,,,,,
Restaurants,"Grocery, Sandwiches",Roxie Food Center,"1901 San Jose Ave San Francisco, CA 94112",0.8181666296174552,,,,,0.8181666296174552,4.360026888134238,4.5,1124.0
Restaurants,"Beer, Wine & Spirits, Delis, Grocery",Roxie's Market & Deli,"500 Kirkham St San Francisco, CA 94122",0.6338674439845702,,,,,0.6338674439845702,3.948892773932821,4.0,301.0
Restaurants,"Café, Coffee Shop, Restaurant",Roy's Station Coffee & Tea,"197 Jackson St (at 5th St), San Jose, CA 95112",0.6496661691854884,0.6496661691854884,8.244329125134731,8.3,269.0,,,,
Bars,Bars,Royal Cuckoo,"3202 Mission St San Francisco, CA 94110",0.6303507532386634,,,,,0.6303507532386634,3.941047749931365,4.0,215.0
Restaurants,Restaurant,Royal Egyptian Cuisine,"4130 Foothill Blvd, Oakland, CA 94601",,,,,,,,,
Restaurants,American Restaurant,Royal Exchange,"301 Sacramento St (at Front), San Francisco, CA 94111",0.4217867171652262,0.34351627716885585,7.4226257271574205,6.9,249.0,0.5000571571615965,3.6503891557259234,3.5,583.0
Restaurants,"American Restaurant, Coffee Shop, Sandwich Restaurant",Royal Ground Coffee,"2342 Clement St (btw 24th & 25th Ave.), San Francisco, CA 94121",0.6508194473469584,0.6080063121147656,8.132514465038748,8.0,36.0,0.6936325825791511,4.0822166800142785,4.5,147.0
Restaurants,"Bagels, Coffee & Tea, Sandwiches",Royal Ground Coffee,"5301 Geary Blvd San Francisco, CA 94121",0.5441391807639021,,,,,0.5441391807639021,3.7487272122056803,3.5,216.0
Restaurants,"American Restaurant, Coffee Shop, Deli",Royal Ground Coffee,"3101 Geary Blvd (Cook St.), San Francisco, CA 94118",0.5497396344116807,0.4726573583632833,7.769239160652147,5.8,35.0,0.6268219104600781,3.933175617208979,4.0,149.0
Restaurants,"American Restaurant, Coffee Shop, Mexican Restaurant",Royal Ground Coffee House,"2409 Shattuck Ave (Channing Way), Berkeley, CA 94704",0.44545946511782075,0.3500576216112927,7.440182633417568,5.7,73.0,0.5408613086243488,3.741414944091565,3.5,233.0
Restaurants,"Himalayan/Nepalese, Indian",Royal Indian Cuisine on Fillmore,"1740 Fillmore St San Francisco, CA 94115",0.6355126613729234,,,,,0.6355126613729234,3.9525629203380075,4.0,351.0
Restaurants,"Kebab, Middle Eastern",Royal Kabab House,"60 Morris St San Francisco, CA 94107",0.6026789844545554,,,,,0.6026789844545554,3.879317644568324,1.0,3.0
Restaurants,"Cantonese Restaurant, Dim Sum Restaurant, Vietnamese Restaurant",Royal King Egg Roll #1,"980 Lundy Ave (at Berryessa Rd), San Jose, CA 95133",0.5605277671024357,0.5605277671024357,8.005082501856704,7.5,54.0,,,,
Restaurants,"Asian Fusion, Burmese, Chinese",Royal Rangoon,"2826 Telegraph Ave Berkeley, CA 94705",0.6423081598165676,,,,,0.6423081598165676,3.967722299494191,4.0,678.0
Restaurants,Thai Restaurant,Royal Thai Kitchen,"3300 Grand Ave, Oakland, CA 94610",,,,,,,,,
Restaurants,Restaurant,Rt Rotisserie - L,"302 Broderick St (Oak St), San Francisco, CA 94117",0.7023204080470277,0.7023204080470277,8.385652601375204,9.0,65.0,,,,
Restaurants,"Bakery, Restaurant",Ruby King Bakery,"718 Franklin St (btwn 7th St & 8th St), Oakland, CA 94607",0.6161235215989052,0.6161235215989052,8.154300978080695,8.1,17.0,,,,
Restaurants,BBQ Joint,Ruby Q Smoke Fusion,"954 Fruitvale Ave, Oakland, CA 94601",,,,,,,,,
Bars,"Dive Bar, Lounge, Night Club",Ruby Room,"132 14th St (at Madison St), Oakland, CA 94612",0.550194306195964,0.550194306195964,7.977347591078907,7.7,116.0,,,,
Restaurants,Sandwich Restaurant,Ruby's Cafe,"6233 Hollis St (btw 62nd St & 63rd St), Emeryville, CA 94608",0.5883716575683902,0.5416670073457677,7.954460402079364,7.2,48.0,0.6350763077910127,3.951589503972865,4.0,337.0
"Bars, Restaurants","Chicken Wings, Sandwiches, Sports Bars",Rudi's,"3108 16th St San Francisco, CA 94103",0.615793536603793,,,,,0.615793536603793,3.9085735512751794,4.0,16.0
Bars,Sports Bar,Rudis Sports Bar Restaurant,"3108 16th St (Valencia), San Francisco, CA 94103",,,,,,,,,
Restaurants,Restaurant,Rudy's Can't Fail Cafe,"4081 Hollis St (Park Ave), Emeryville, CA 94608",0.5157705256295178,0.5745232938928123,8.042646362632164,8.0,484.0,0.4570177573662233,3.554376981554525,3.5,2222.0
Bars,Bars,Rudy's Place,"784 Geary St San Francisco, CA 94109",0.6161944386566832,,,,,0.6161944386566832,3.909467882467314,4.5,3.0
Restaurants,Restaurant,Ruff Food Pick-Up,"949 Ruff Dr, San Jose, CA 95110",0.5824819815501817,,,,,0.5824819815501817,3.8342622262814867,3.0,29.0
Restaurants,"Afghan, Bakeries, Persian/Iranian",Rumi Kitchen,"3810 Broadway Oakland, CA 94611",0.6507383816192982,,,,,0.6507383816192982,3.9865284150040616,5.0,28.0
Restaurants,"Afghan Restaurant, Bakery",Rumi Kitchen,"3810 Broadway, Oakland, CA 94611",,,,,,,,,
"Bars, Restaurants","American Restaurant, Sports Bar, Wings Joint",Rumors,"398 7th St (Harrison St), San Francisco, CA 94103",0.5052365790027318,0.3776045996879989,7.514118460539814,6.7,140.0,0.6328685583174646,3.9466644625459653,4.0,274.0
Bars,Bars,Runways,"1661 Airport Blvd SJC Terminal C San Jose, CA 95110",0.6102685535668613,,,,,0.6102685535668613,3.8962484343786157,2.5,2.0
Restaurants,Restaurant,Ruru Soul,"20TH St, Oakland, CA 94612",,,,,,,,,
Restaurants,"Acai Bowls, Breakfast & Brunch, Juice Bars & Smoothies",Rush Bowls,"350 17th St Oakland, CA 94612",0.6913217030099789,,,,,0.6913217030099789,4.077061576254947,4.5,141.0
Restaurants,"Acai Bowls, Breakfast & Brunch, Juice Bars & Smoothies",Rush Bowls,"1935 Addison St Ste B Berkeley, CA 94704",0.6226043613442915,,,,,0.6226043613442915,3.923767120292048,4.0,88.0
Bars,"Lounges, Speakeasies",Russells Room At Bourbon and Branch,"501 Jones St San Francisco, CA 94102",0.6176354741305945,,,,,0.6176354741305945,3.9126825404217964,4.0,33.0
Restaurants,Russian,Russian Renaissance Restaurant,"5241 Geary Blvd San Francisco, CA 94118",0.6204226960228506,,,,,0.6204226960228506,3.9189002673196143,4.0,62.0
Restaurants,African Restaurant,Ruth Buka,"5250 Foothill Blvd, Oakland, CA 94601",,,,,,,,,
Bars,Dive Bars,Ruths At Treat Street,"3050 24th St San Francisco, CA 94110",0.6107981814633364,,,,,0.6107981814633364,3.8974299268270274,3.5,6.0
Restaurants,"Beer, Wine & Spirits, Delis, Grocery",Rutily's Market & Deli,"1700 Filbert St San Francisco, CA 94123",0.6631018652224732,,,,,0.6631018652224732,4.0141088400731135,4.5,78.0
Bars,"American Restaurant, Cocktail Bar, Mexican Restaurant",Rye,"688 Geary St (at Leavenworth St), San Francisco, CA 94102",0.6692027665021553,0.6904978367843396,8.353920932566215,8.4,745.0,0.6479076962199709,3.980213729834733,4.0,1324.0
Bars,"Bars, Japanese, Sushi Bars",Ryoko's,"619 Taylor St San Francisco, CA 94102",0.6527056244877808,,,,,0.6527056244877808,3.990916934960757,4.0,3291.0
Restaurants,Sushi Restaurant,Ryoko's Japanese Restaurant & Bar,"619 Taylor St (at Cosmo Pl), San Francisco, CA 94102",0.8002239321996863,0.8002239321996863,8.64842472891142,8.7,1674.0,,,,
Bars,Lounges,S & R Lounge,"55 5th St San Francisco, CA 94103",0.6200620853944298,,,,,0.6200620853944298,3.9180958181258845,4.0,58.0
Bars,"Cocktail Bar, Lounge, Restaurant",S F Mix,"4086 18th St, San Francisco, CA 94114",,,,,,,,,
Restaurants,"Halal, Mediterranean, Middle Eastern",SAJJ Mediterranean,"636 2nd St San Francisco, CA 94107",0.6284821038237114,,,,,0.6284821038237114,3.936879171978451,4.0,178.0
Restaurants,"Halal, Mediterranean, Middle Eastern",SAJJ Mediterranean,"579 Coleman Ave Ste 60 San Jose, CA 95110",0.628098444680972,,,,,0.628098444680972,3.9360233062226486,4.0,171.0
Restaurants,"American (Traditional), Breakfast & Brunch, Coffee & Tea",SAM's Diner,"1220 Market St San Francisco, CA 94102",0.6442540937990355,,,,,0.6442540937990355,3.9720632836468286,4.0,837.0
Funeral Homes,Funeral Home,SCI Funeral Services of New York,"710 Willow St, San Jose, CA 95125",,,,,,,,,
"Bars, Restaurants","American (New), Cocktail Bars, Sushi Bars",SEAGLASS Restaurant,"Pier 15 San Francisco, CA 94111",0.4555774053826416,,,,,0.4555774053826416,3.551163848328382,2.5,116.0
Restaurants,"Festivals, Vegan",SF Brew Fest n' Vegan Eats Invitational,"511 Harrison St San Francisco, CA 94105",0.6140180976013503,,,,,0.6140180976013503,3.904612906853006,4.0,1.0
Restaurants,"Chicken Shop, Halal, Sandwiches",SF Chickenbox,"464 Broadway St San Francisco, CA 94133",0.7002391431170893,,,,,0.7002391431170893,4.096954577012336,4.5,165.0
Restaurants,"Food Stands, Mexican",SF Crispy Tacos,"San Francisco, CA 94107",0.6049076459450888,,,,,0.6049076459450888,3.8842893364649473,2.5,5.0
"Bars, Restaurants","Gay Bar, Restaurant",SF Eagle,"398 12th St (at Harrison St), San Francisco, CA 94103",0.7150868734922233,0.8005499882479032,8.649299860243286,8.9,345.0,0.6296237587365434,3.939425972604287,4.0,200.0
Restaurants,"Food Delivery Services, Salad, Sandwiches",SF Food Market,"4614 3rd St San Francisco, CA 94124",0.6495179602015637,,,,,0.6495179602015637,3.983805902276674,5.0,27.0
